position	position_morg	local_ancestry
22049	9.508e-07	0.313682
37317	2.4776e-06	0.313538
79153	6.6612e-06	0.308379
104362	9.1821e-06	0.3135
108273	9.5732e-06	0.312874
109021	9.648e-06	0.308087
160015	1.47474e-05	0.311582
167801	1.5526e-05	0.307718
172827	1.60286e-05	0.315862
213230	2.00689e-05	0.315619
287978	2.75437e-05	0.318086
292653	2.80112e-05	0.321334
293569	2.81028e-05	0.316559
306369	2.93828e-05	0.317601
315038	3.02497e-05	0.316263
325685	3.13144e-05	0.3144
330210	3.17669e-05	0.318133
333684	3.21143e-05	0.317669
340207	3.27666e-05	0.316221
340467	3.27926e-05	0.31946
345383	3.32842e-05	0.317859
348039	3.35498e-05	0.312996
354960	3.42419e-05	0.320218
357301	3.4476e-05	0.321109
359588	3.47047e-05	0.320848
360049	3.47508e-05	0.320839
365847	3.53306e-05	0.321516
365850	3.53309e-05	0.321215
384793	3.72252e-05	0.321043
388327	3.75786e-05	0.320288
390531	3.7799e-05	0.321726
398007	3.85466e-05	0.320814
424189	4.11648e-05	0.320406
425030	4.12489e-05	0.32421
427632	4.15091e-05	0.324116
432627	4.20086e-05	0.323519
436377	4.23836e-05	0.322888
458107	4.45566e-05	0.323229
458113	4.45572e-05	0.323407
467044	4.54503e-05	0.323048
483053	4.70512e-05	0.321872
506164	4.93623e-05	0.320678
509002	4.96461e-05	0.319913
509311	4.9677e-05	0.320131
509557	4.97016e-05	0.315778
509715	4.97174e-05	0.316407
510633	4.98092e-05	0.319204
517582	5.05041e-05	0.31856
523152	5.10611e-05	0.317984
539986	5.27445e-05	0.31765
547275	5.34734e-05	0.318901
551054	5.38513e-05	0.317304
572335	5.59794e-05	0.318899
576653	5.64112e-05	0.318901
588348	5.75807e-05	0.315293
589049	5.76508e-05	0.313081
590077	5.77536e-05	0.312089
600898	6.02241e-05	0.309292
631763	8.8951e-05	0.295384
646966	9.96255e-05	0.299226
659477	0.000106683	0.302137
659779	0.000106834	0.301567
684734	0.000116144	0.300679
698303	0.000118605	0.304681
703395	0.00011921	0.300197
722095	0.000123769	0.298659
741686	0.000132056	0.298921
749114	0.000136197	0.297598
754519	0.000139564	0.297749
774831	0.000154813	0.292895
775234	0.000155156	0.291444
796483	0.000175605	0.287775
801866	0.000179342	0.287689
817254	0.000180881	0.286972
858040	0.000184959	0.28703
866239	0.000185779	0.287223
899232	0.000189078	0.286909
907056	0.000189861	0.286953
918992	0.000191054	0.286747
921414	0.000191297	0.286795
927242	0.000191879	0.286275
929564	0.000192112	0.286947
931596	0.000192315	0.286711
950581	0.000194213	0.286521
956467	0.000194802	0.286483
957771	0.000194932	0.285779
967125	0.000195868	0.286657
969675	0.000196123	0.286142
992514	0.000198407	0.287894
993118	0.000198467	0.288516
1011447	0.0002003	0.287417
1039140	0.000203069	0.288612
1042514	0.000203407	0.287427
1066921	0.000205847	0.288995
1073735	0.000206529	0.288668
1075865	0.000206742	0.289721
1100423	0.000209198	0.289742
1119163	0.000211072	0.289714
1126517	0.000211807	0.290589
1130544	0.00021221	0.29278
1132115	0.000212367	0.291752
1139254	0.000213081	0.292261
1143678	0.000213523	0.292272
1145447	0.0002137	0.293572
1171673	0.000216323	0.294324
1183397	0.000217495	0.293924
1200353	0.000219191	0.293885
1209017	0.000220057	0.294387
1247661	0.000223921	0.299022
1254796	0.000224635	0.298698
1255927	0.000224748	0.292929
1257013	0.000224857	0.296993
1269288	0.000226084	0.2995
1284829	0.000227638	0.300366
1291312	0.000228286	0.297549
1308340	0.000229989	0.301286
1331051	0.00023226	0.302857
1334210	0.000232576	0.301338
1334939	0.000232649	0.304256
1341172	0.000233272	0.297284
1351102	0.000234265	0.302814
1365827	0.000235738	0.303841
1397018	0.000238857	0.3045
1442137	0.000243369	0.304507
1450314	0.000244187	0.304679
1472751	0.00024643	0.321595
1473321	0.000246487	0.321339
1483919	0.000247547	0.322757
1499016	0.000249057	0.321399
