position	position_morg	local_ancestry
22049	9.508e-07	0.309733
37317	2.4776e-06	0.310228
79153	6.6612e-06	0.306044
104362	9.1821e-06	0.31066
108273	9.5732e-06	0.310028
109021	9.648e-06	0.305882
160015	1.47474e-05	0.309006
167801	1.5526e-05	0.305721
172827	1.60286e-05	0.313793
213230	2.00689e-05	0.313948
287978	2.75437e-05	0.31716
292653	2.80112e-05	0.320418
293569	2.81028e-05	0.315658
306369	2.93828e-05	0.316796
315038	3.02497e-05	0.315498
325685	3.13144e-05	0.313909
330210	3.17669e-05	0.317411
333684	3.21143e-05	0.316982
340207	3.27666e-05	0.315558
340467	3.27926e-05	0.318756
345383	3.32842e-05	0.317223
348039	3.35498e-05	0.312624
354960	3.42419e-05	0.319627
357301	3.4476e-05	0.320494
359588	3.47047e-05	0.320278
360049	3.47508e-05	0.320274
365847	3.53306e-05	0.320914
365850	3.53309e-05	0.320657
384793	3.72252e-05	0.320582
388327	3.75786e-05	0.319936
390531	3.7799e-05	0.321223
398007	3.85466e-05	0.320456
424189	4.11648e-05	0.320254
425030	4.12489e-05	0.323857
427632	4.15091e-05	0.323777
432627	4.20086e-05	0.323239
436377	4.23836e-05	0.322638
458107	4.45566e-05	0.323044
458113	4.45572e-05	0.323218
467044	4.54503e-05	0.322891
483053	4.70512e-05	0.321769
506164	4.93623e-05	0.320637
509002	4.96461e-05	0.319873
509311	4.9677e-05	0.320091
509557	4.97016e-05	0.31572
509715	4.97174e-05	0.316358
510633	4.98092e-05	0.319165
517582	5.05041e-05	0.318614
523152	5.10611e-05	0.317981
539986	5.27445e-05	0.317717
547275	5.34734e-05	0.319
551054	5.38513e-05	0.317435
572335	5.59794e-05	0.319186
576653	5.64112e-05	0.319111
588348	5.75807e-05	0.315683
589049	5.76508e-05	0.313641
590077	5.77536e-05	0.312355
600898	6.02241e-05	0.30974
631763	8.8951e-05	0.297358
646966	9.96255e-05	0.30123
659477	0.000106683	0.304357
659779	0.000106834	0.30375
684734	0.000116144	0.303274
698303	0.000118605	0.307458
703395	0.00011921	0.302921
722095	0.000123769	0.301626
741686	0.000132056	0.302143
749114	0.000136197	0.301011
754519	0.000139564	0.301267
774831	0.000154813	0.297109
775234	0.000155156	0.295815
796483	0.000175605	0.293115
801866	0.000179342	0.29312
817254	0.000180881	0.292592
858040	0.000184959	0.292707
866239	0.000185779	0.292884
899232	0.000189078	0.292699
907056	0.000189861	0.292748
918992	0.000191054	0.292602
921414	0.000191297	0.292648
927242	0.000191879	0.292259
929564	0.000192112	0.292787
931596	0.000192315	0.292604
950581	0.000194213	0.292491
956467	0.000194802	0.292474
957771	0.000194932	0.291899
967125	0.000195868	0.292633
969675	0.000196123	0.29225
992514	0.000198407	0.294063
993118	0.000198467	0.294515
1011447	0.0002003	0.29361
1039140	0.000203069	0.294932
1042514	0.000203407	0.293825
1066921	0.000205847	0.295541
1073735	0.000206529	0.295114
1075865	0.000206742	0.296174
1100423	0.000209198	0.296286
1119163	0.000211072	0.296395
1126517	0.000211807	0.297238
1130544	0.00021221	0.299574
1132115	0.000212367	0.298541
1139254	0.000213081	0.299077
1143678	0.000213523	0.298961
1145447	0.0002137	0.30041
1171673	0.000216323	0.30109
1183397	0.000217495	0.300904
1200353	0.000219191	0.300852
1209017	0.000220057	0.301462
1247661	0.000223921	0.306173
1254796	0.000224635	0.305919
1255927	0.000224748	0.300097
1257013	0.000224857	0.30425
1269288	0.000226084	0.306775
1284829	0.000227638	0.307693
1291312	0.000228286	0.304853
1308340	0.000229989	0.308704
1331051	0.00023226	0.310359
1334210	0.000232576	0.308838
1334939	0.000232649	0.311767
1341172	0.000233272	0.304768
1351102	0.000234265	0.310396
1365827	0.000235738	0.311353
1397018	0.000238857	0.312259
1442137	0.000243369	0.312424
1450314	0.000244187	0.312628
1472751	0.00024643	0.329624
1473321	0.000246487	0.329371
1483919	0.000247547	0.330829
1499016	0.000249057	0.329524
1515489	0.000250704	0.330947
1525655	0.000251721	0.330622
1529944	0.00025215	0.330399
1552263	0.000254382	0.33474
1554558	0.000254611	0.334072
1584079	0.000257563	0.33433
1607628	0.000267844	0.335356
1610508	0.000270746	0.336691
1619221	0.000278983	0.337868
1635058	0.000292058	0.339024
1652481	0.000303524	0.339321
1663743	0.000309326	0.341499
1675195	0.000313892	0.338812
1737345	0.000330138	0.342425
1744719	0.000333913	0.340245
1750384	0.000337185	0.340858
1750876	0.000337483	0.345101
1761663	0.000344656	0.343075
1828867	0.000407081	0.345048
1860168	0.000427056	0.346091
1890635	0.000437504	0.346273
1896909	0.000438506	0.346232
1978976	0.000478204	0.346423
2011751	0.00052338	0.345723
2016411	0.000532222	0.34576
2017240	0.000533749	0.345549
2027714	0.000551735	0.344683
2029383	0.000554397	0.344503
2038328	0.00056767	0.345464
2089015	0.000610859	0.344775
2109099	0.000614967	0.351885
2116724	0.000617846	0.345026
2156524	0.00065294	0.343196
2236261	0.000732424	0.351813
2236948	0.000732493	0.354983
2258074	0.000734605	0.352872
2261680	0.000734966	0.35884
2283411	0.000737139	0.352667
2284426	0.00073724	0.349586
2286805	0.000737478	0.350981
2289631	0.000737761	0.355959
2309435	0.000770685	0.36013
2318245	0.000795771	0.360855
2363993	0.00088555	0.36614
2369598	0.000892019	0.366747
2389014	0.000906673	0.365535
2408405	0.000911575	0.366213
2416463	0.000915663	0.36742
2421124	0.000918955	0.366377
2424128	0.000921462	0.369061
2437332	0.000935923	0.366428
2438879	0.000937973	0.365801
2443060	0.00094392	0.364103
2459161	0.000972118	0.365662
2469219	0.000993848	0.361014
2489823	0.00104857	0.363568
2491527	0.0010537	0.366003
2532452	0.0010832	0.365146
2543799	0.00108433	0.366418
2544807	0.00108444	0.364385
2549876	0.00108494	0.365407
2561116	0.00108607	0.364168
2569324	0.00108689	0.365442
2571353	0.00108709	0.364619
2572445	0.0010872	0.366365
2580701	0.00108802	0.365558
2613197	0.00113141	0.366228
2627504	0.00116922	0.366611
2642788	0.00120229	0.366879
2650297	0.00121579	0.378334
2672751	0.00124553	0.365835
2675946	0.00124847	0.363543
2682143	0.00125321	0.364956
2699466	0.00125994	0.366324
2704992	0.00127114	0.361657
2716527	0.00129791	0.364962
2717912	0.00130123	0.362044
2744343	0.00136851	0.364717
2756432	0.00140185	0.369757
2766205	0.00142998	0.36471
2774364	0.00145426	0.362054
2780586	0.00147327	0.364271
2786944	0.00149314	0.364044
2796750	0.00152466	0.360016
2798174	0.00152933	0.361381
2799791	0.00153465	0.360673
2819373	0.00155833	0.358489
2830527	0.0015737	0.360197
2831567	0.0015752	0.361392
2851346	0.00160604	0.363358
2854094	0.00161066	0.358742
2861953	0.00162435	0.362039
2876488	0.00165146	0.361798
2881716	0.00166177	0.358895
2893901	0.00168699	0.361767
2915721	0.00170269	0.363058
2920165	0.00170394	0.362202
2926688	0.00170617	0.363434
2927600	0.00170651	0.363347
2927970	0.00170665	0.36361
2928300	0.00170678	0.361104
2929847	0.00170738	0.363599
2930794	0.00170777	0.359838
2932586	0.00170852	0.362942
2932771	0.0017086	0.363354
2936808	0.00171043	0.361661
2939150	0.00171156	0.363118
2952013	0.00171875	0.363195
2953162	0.00171947	0.36332
2965904	0.00172836	0.364689
2968155	0.0017301	0.363309
2990709	0.00175035	0.363269
2991250	0.0017509	0.364185
2993773	0.00175349	0.364121
3012740	0.00176115	0.364123
3014898	0.00176136	0.363742
3038404	0.00176371	0.363981
3051359	0.00176501	0.36417
3091592	0.00176903	0.363065
3101236	0.00177484	0.364094
